route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3,13453,05820134532157190,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A12X582,,
3,13453,05820134532157220,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
9,13452,05820134522164890,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
QSA,13384,05820133842163340,4 Novembre (fronte via Fiume),4 Novembre (fronte via Fiume),0,,50AA05X582,,
1,13389,05820133892163852,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1Q,13419,05820134192163253,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
UEX,13435,05820134352156507,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
UEX,13435,05820134352156523,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
3,13398,05820133982160227,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QEX,13412,05820134122161094,Matteotti,Matteotti,1,,QEXR01X582,,
QEX,13412,05820134122161070,Matteotti,Matteotti,1,,QEXR01X582,,
10,13439,05820134392158803,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
8,13389,05820133892161495,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
40,13454,05820134542157580,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A03X582,,
8A,13439,05820134392158878,Policlinico Universitario,Policlinico Universitario,0,,08AA54X582,,
6,13389,05820133892165942,_,_,1,,06R31X582,,
20,13446,05820134462158928,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
1,13398,05820133982156927,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
9,13465,05820134652165081,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
6,13398,05820133982159957,Andorra,Andorra,0,,06A11X582,,
1,13415,05820134152162462,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
13,13383,05820133832161247,_,_,0,,13A21X582,,
5,13384,05820133842163193,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
1,13415,05820134152162378,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
1,13415,05820134152162436,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
19,13422,05820134222160590,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
1L,13462,05820134622157709,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),1,,01LR01X582,,
1,13415,05820134152158958,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
3,13398,05820133982160223,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QEX,13460,05820134602163066,Matteotti,Matteotti,1,,QEXR01X582,,
9,13465,05820134652164935,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
1,13415,05820134152162386,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
1,13415,05820134152158994,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
M,13453,05820134532162667,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532162560,Matteotti,Matteotti,1,,00MR21X582,,
M,13453,05820134532162526,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532162588,Gottardo,Gottardo,0,,00MA21X582,,
1,13415,05820134152159057,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
3,13398,05820133982160129,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
M,13455,05820134552159621,Matteotti,Matteotti,1,,00MR21X582,,
9,13465,05820134652165043,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
M,13455,05820134552159770,Matteotti,Matteotti,1,,00MR21X582,,
10,13412,05820134122163573,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
9,13447,05820134472164633,Decimomannu,Decimomannu,1,,09R93X582,,
10,13410,05820134102160806,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
10,13412,05820134122163605,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
29S,13388,05820133882164308,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),1,,29SR04X582,,
10,13412,05820134122163586,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
31R,13397,05820133972159468,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,31RR01X582,,
M,13453,05820134532156791,Gottardo,Gottardo,0,,00MA21X582,,
QSA,13384,05820133842163392,4 Novembre (fronte via Fiume),4 Novembre (fronte via Fiume),0,,50AA05X582,,
QEX,13412,05820134122161014,Matteotti,Matteotti,1,,QEXR01X582,,
1,13415,05820134152159080,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
1,13398,05820133982156934,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
M,13455,05820134552160994,Gottardo,Gottardo,0,,00MA21X582,,
13,13383,05820133832161252,_,_,0,,13A21X582,,
6,13389,05820133892158776,Andorra,Andorra,0,,06A13X582,,
40,13403,05820134032162816,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13400,05820134002155382,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
6,13389,05820133892158771,Andorra,Andorra,0,,06A11X582,,
8,13453,05820134532157834,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
5,13384,05820133842156025,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
1,13398,05820133982157034,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
M,13455,05820134552159690,Matteotti,Matteotti,1,,00MR21X582,,
M,13453,05820134532162666,Gottardo,Gottardo,0,,00MA21X582,,
41,13412,05820134122163484,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
8A,13439,05820134392158898,Policlinico Universitario,Policlinico Universitario,0,,08AA54X582,,
9,13452,05820134522164812,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
QEX,13412,05820134122163460,Matteotti,Matteotti,1,,QEXR01X582,,
M,13439,05820134392162935,Matteotti,Matteotti,1,,00MR21X582,,
30,13401,05820134012157939,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
M,13455,05820134552160981,Gottardo,Gottardo,0,,00MA21X582,,
3,13389,05820133892158691,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
17,13448,05820134482161829,Gallus (fronte Torre),Gallus (fronte Torre),0,,17A21X582,,
30,13401,05820134012165585,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
5,13384,05820133842156080,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
M,13453,05820134532162552,Gottardo,Gottardo,0,,00MA21X582,,
QEX,13460,05820134602165752,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13412,05820134122165922,Dante,Dante,0,,QEXA12X582,,
QEX,13412,05820134122165856,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13412,05820134122165828,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13453,05820134532165311,_,_,1,,06R31X582,,
QEX,13460,05820134602165748,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
40,13403,05820134032162823,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13400,05820134002155498,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
13,13385,05820133852164378,_,_,1,,13R21X582,,
3,13453,05820134532157717,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13453,05820134532157290,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
41,13458,05820134582162347,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
8,13389,05820133892156623,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
3,13398,05820133982160138,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
1,13389,05820133892163770,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
UEX,13435,05820134352156526,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
13,13383,05820133832161211,_,_,0,,13A21X582,,
1,13415,05820134152159059,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
9,13447,05820134472164660,Decimomannu,Decimomannu,1,,09R93X582,,
20,13433,05820134332158022,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
M,13453,05820134532162617,Matteotti,Matteotti,1,,00MR21X582,,
1,13398,05820133982157016,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
15,13384,05820133842158484,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
9,13447,05820134472164615,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
10,13410,05820134102160789,Carbonia civico 1,Carbonia civico 1,0,,10A94X582,,
29,13465,05820134652161776,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R02X582,,
1,13415,05820134152162510,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
8,13389,05820133892162111,_,_,1,,08R27X582,,
1,13400,05820134002159138,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
40,13403,05820134032162790,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13389,05820133892158530,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
29,13465,05820134652161800,Policlinico Universitario,Policlinico Universitario,0,,29A15X582,,
10,13412,05820134122161762,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
8,13453,05820134532155766,Matteotti,Matteotti,1,,08R26X582,,
1,13389,05820133892163779,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
1,13400,05820134002159098,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
17,13448,05820134482161839,San Gottardo (stazione Treni),San Gottardo (stazione Treni),1,,17R21X582,,
1,13398,05820133982156952,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
M,13455,05820134552159684,Matteotti (capolinea M),Matteotti (capolinea M),1,,00MR12X582,,
PQ,13382,05820133822159860,Matteotti (capolinea PF - PQ),Matteotti (capolinea PF - PQ),1,,60QR51X582,,
M,13439,05820134392162852,Gottardo,Gottardo,0,,00MA21X582,,
40,13403,05820134032162779,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
1,13400,05820134002155378,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
1,13400,05820134002155387,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13398,05820133982156929,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
30R,13429,05820134292159988,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30RR1X582,,
QSB,13384,05820133842163326,Deliperi,Deliperi,1,,50BR11X582,,
1,13415,05820134152159065,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
PQ,13402,05820134022158425,Matteotti (capolinea PF - PQ),Matteotti (capolinea PF - PQ),1,,60QR51X582,,
9,13452,05820134522164885,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
9,13465,05820134652165066,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
09N,13411,05820134112165211,Decimo,Decimo,1,,09NR11X582,,
6,13389,05820133892165930,_,_,1,,06R31X582,,
1,13389,05820133892163870,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
20,13433,05820134332157978,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
M,13453,05820134532162537,Matteotti,Matteotti,1,,00MR21X582,,
40,13454,05820134542157579,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A03X582,,
40,13454,05820134542157590,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A03X582,,
3,13389,05820133892158588,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QEX,13412,05820134122163462,Matteotti,Matteotti,1,,QEXR01X582,,
3,13389,05820133892158546,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
3,13398,05820133982160215,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13398,05820133982160224,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
9,13465,05820134652165047,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
1,13415,05820134152162444,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1Q,13419,05820134192163300,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
PQ,13382,05820133822159813,Matteotti (capolinea PF - PQ),Matteotti (capolinea PF - PQ),1,,60QR51X582,,
10,13410,05820134102160811,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
PF,13396,05820133962159485,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
30R,13429,05820134292160041,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30RR1X582,,
13,13385,05820133852164382,_,_,1,,13R21X582,,
5-11,13439,05820134392159268,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R7X582,,
1,13389,05820133892163863,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
8,13389,05820133892161517,Matteotti,Matteotti,1,,08R26X582,,
8,13389,05820133892161535,Matteotti,Matteotti,1,,08R26X582,,
8,13389,05820133892161539,Matteotti,Matteotti,1,,08R26X582,,
1,13389,05820133892163771,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
M,13453,05820134532162630,Gottardo,Gottardo,0,,00MA21X582,,
3,13453,05820134532157281,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
M,13455,05820134552160940,Gottardo,Gottardo,0,,00MA21X582,,
30,13401,05820134012158277,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
6,13453,05820134532155817,Irpinia (parcheggi),Irpinia (parcheggi),0,,06A12X582,,
3,13453,05820134532157266,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13453,05820134532157308,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
3,13453,05820134532157315,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
1,13400,05820134002155395,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
15,13384,05820133842158515,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A12X582,,
UEX,13435,05820134352156455,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
M,13453,05820134532156808,Ciusa,Ciusa,1,,00MR23X582,,
1,13415,05820134152162389,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
3,13389,05820133892158679,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
QSB,13384,05820133842163325,Deliperi,Deliperi,1,,50BR11X582,,
8,13453,05820134532157806,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
1,13400,05820134002159161,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
QSB,13384,05820133842163316,IV Novembre,IV Novembre,0,,50BA13X582,,
20,13433,05820134332158006,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
29,13465,05820134652161812,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
8,13453,05820134532157862,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
1,13389,05820133892163756,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
16,13430,05820134302156557,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),0,,16A11X582,,
1,13415,05820134152162468,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
QEX,13412,05820134122165813,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13460,05820134602165742,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
9,13452,05820134522164927,Assemini (S. Lucia),Assemini (S. Lucia),1,,09R92X582,,
M,13439,05820134392159329,Gottardo,Gottardo,0,,00MA21X582,,
M,13455,05820134552159771,Matteotti,Matteotti,1,,00MR21X582,,
31R,13397,05820133972165563,Brigata Sassari,Brigata Sassari,0,,31RA11X582,,
30R,13429,05820134292165530,Dante,Dante,0,,30RA11X582,,
6,13389,05820133892165427,_,_,1,,06R32X582,,
30,13401,05820134012165664,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
QEX,13412,05820134122165859,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13412,05820134122165881,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13398,05820133982165469,_,_,1,,06R31X582,,
6,13398,05820133982165482,_,_,1,,06R31X582,,
6,13453,05820134532165342,_,_,1,,06R31X582,,
30R,13429,05820134292165542,San Benedetto,San Benedetto,0,,30RA12X582,,
30R,13429,05820134292165536,Dante,Dante,0,,30RA11X582,,
QEX,13412,05820134122165829,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
GSS,13440,05820134402157119,Sassari,Sassari,0,,GSSA61X582,,
13,13383,05820133832161269,_,_,1,,13R21X582,,
19,13451,05820134512156291,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
5,13384,05820133842156052,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
8,13453,05820134532157905,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
9A,13423,05820134232164701,Matteotti (Fronte Stazione FS),Matteotti (Fronte Stazione FS),0,,09AA14X582,,
1Q,13419,05820134192163278,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),1,,01QR02X582,,
6,13389,05820133892161396,Andorra,Andorra,0,,06A11X582,,
13,13383,05820133832161214,_,_,0,,13A21X582,,
29,13449,05820134492156427,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
M,13453,05820134532160294,Gottardo,Gottardo,0,,00MA21X582,,
9,13452,05820134522164798,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
M,13439,05820134392159369,Gottardo,Gottardo,0,,00MA21X582,,
31R,13397,05820133972159467,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,31RR01X582,,
3,13398,05820133982160155,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
20,13433,05820134332158013,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
1,13389,05820133892163692,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
QSB,13384,05820133842163244,IV Novembre,IV Novembre,0,,50BA11X582,,
M,13439,05820134392162885,Matteotti,Matteotti,1,,00MR21X582,,
9,13465,05820134652165031,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
M,13453,05820134532162651,Matteotti (capolinea M),Matteotti (capolinea M),1,,00MR12X582,,
1,13389,05820133892163871,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
10,13410,05820134102160818,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A93X582,,
QS,13384,05820133842158167,Lungosaline,Lungosaline,0,,50A31X582,,
13,13385,05820133852164372,_,_,1,,13R21X582,,
M,13455,05820134552159761,Matteotti,Matteotti,1,,00MR21X582,,
M,13453,05820134532162583,Matteotti,Matteotti,1,,00MR21X582,,
M,13453,05820134532162548,Gottardo,Gottardo,0,,00MA21X582,,
1Q,13419,05820134192163285,Ninfee (Terramala),Ninfee (Terramala),0,,01QA02X582,,
9,13465,05820134652164993,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
9,13465,05820134652164947,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
6,13398,05820133982159941,Andorra,Andorra,0,,06A11X582,,
M,13453,05820134532160290,Gottardo,Gottardo,0,,00MA21X582,,
9,13452,05820134522164708,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
30,13401,05820134012157929,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R13X582,,
M,13439,05820134392162911,Gottardo,Gottardo,0,,00MA21X582,,
3,13389,05820133892158653,Donoratico (ang. via Capula),Donoratico (ang. via Capula),0,,03A13X582,,
3,13389,05820133892158574,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R33X582,,
31R,13397,05820133972159434,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,31RR01X582,,
PQ,13402,05820134022158419,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
9,13452,05820134522164874,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
6,13389,05820133892165979,_,_,1,,06R31X582,,
6,13389,05820133892165950,_,_,1,,06R31X582,,
UEX,13414,05820134142158076,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
UEX,13435,05820134352156521,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
3,13389,05820133892158560,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
